Property Id,DOF Gross Floor Area,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Direct GHG Emissions (Metric Tons CO2e),Water Use (All Water Sources) (kgal),Latitude,Longitude,Community Board,Census Tract,log_Order,log_Weather Normalized Site Electricity Intensity (kWh/ft²),log_Total GHG Emissions (Metric Tons CO2e),log_Direct GHG Emissions (Metric Tons CO2e),log_Water Use (All Water Sources) (kgal),Borough_Queens,Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility
5857994,181700.0,1929,1,100,60.8,0.0,615.3,,40.835299,-73.916948,4.0,197.0,8.80086724247048,1.3862943611198906,6.747116933019324,6.422109953746444,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3122828,145936.0,1910,1,100,110.1,0.9,728.0,76437.4,40.808626,-73.921771,1.0,25.0,8.763740720509464,1.547562508716013,6.8537213904896515,6.590301048196686,11.24422738417029,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5985966,55411.0,2014,1,100,104.1,,116.8,,40.746413,-73.991382,5.0,95.0,7.52294091807237,2.9496883350525844,6.105239561366827,4.760463070394127,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5835847,173915.0,2009,1,100,52.0,0.3,263.9,,40.765587,-73.98808,4.0,133.0,7.979681302387741,1.9315214116032138,6.464432528317732,5.575570243509278,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4776067,131817.0,1920,1,95,48.5,,102.9,,40.717744,-74.003297,1.0,33.0,6.641182169740591,,6.245719093447244,4.633757642840004,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2607418,675986.0,1962,1,100,123.7,,0.0,19146.5,40.743478,-73.98607,5.0,56.0,7.711548979629146,2.5877640352277083,8.909167709341903,,9.859875210280734,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3204896,115223.0,1963,1,100,92.2,0.0,665.9,,,,,,8.523374050491318,1.4350845252893227,6.71744187225863,6.501139509116577,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4945797,185016.0,1953,2,100,79.2,0.7,707.7,7930.8,,,,,9.575469478561473,1.6094379124341003,6.963379182730134,6.562020275081739,8.978509192264408,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3538132,155586.0,1937,1,100,63.7,0.6,439.8,7843.0,40.675098,-73.94787,8.0,315.0,9.148358579620302,1.1314021114911006,6.380969635637417,6.086320078120661,8.967376693212666,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3094711,57122.0,1926,1,100,85.0,0.6,179.6,,40.660528,-73.960644,9.0,79802.0,9.255504923930557,2.2192034840549946,5.890538628518022,5.190732155868099,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2663781,71151.0,1928,1,100,96.7,0.1,437.7,2989.2,40.739279,-73.986291,6.0,68.0,7.7823903355874595,1.6863989535702288,6.35193228928541,6.081533744196849,8.002761072056135,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3351449,1800000.0,1985,1,100,139.9,0.7,6619.5,100317.0,40.758267,-73.985468,5.0,119.0,7.9294865233142895,3.044522437723423,9.83858096366994,8.79777511737771,11.516090451113385,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3433036,64885.0,1927,1,100,84.8,0.7,255.8,9658.8,40.817599,-73.941227,10.0,230.0,8.65067458279072,1.6094379124341003,5.915123313851259,5.5443958891447425,9.175624695887688,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5860947,151960.0,1961,1,100,75.1,0.4,344.8,,,,,,9.46660917372222,2.302585092994046,6.741582623927553,5.842964538789538,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5832850,192000.0,1951,1,100,47.8,0.4,431.0,5226.6,40.794364,-73.973874,7.0,183.0,8.176672771948455,1.1939224684724346,6.510704669474991,6.066108090103747,8.561516250052902,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2617519,112898.0,1961,1,100,128.6,0.0,14.0,9092.7,40.732592,-73.983417,6.0,48.0,7.858640655620791,2.379546134130174,6.924710719631551,2.6390573296152584,9.115227172769906,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2636846,62000.0,1917,1,100,68.8,,104.9,1818.5,40.750013,-73.982369,5.0,82.0,7.752335163302292,2.5649493574615367,5.8944028342648505,4.653007515402251,7.5057672644270435,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4917435,88400.0,2007,1,100,64.3,,92.8,,40.641735,-73.986599,12.0,226.0,9.284148299120902,,6.127305770019395,4.530446639792155,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2805329,57195.0,1920,1,100,84.1,0.7,215.4,2462.1,40.842052,-73.940189,12.0,253.0,8.697679732264463,1.33500106673234,5.654242029096065,5.372496764722288,7.8087699233037755,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1472861,2438059.0,1970,1,85,91.2,,0.0,51522.5,40.761522,-73.983994,5.0,131.0,7.936660155225426,2.517696472610991,9.921479718406207,,10.849773884445664,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5734160,50411.0,2008,1,100,63.1,,147.5,5575.5,40.828818,-73.908269,3.0,185.0,8.77863395266279,0.8329091229351039,5.219815138393079,4.993828175779875,8.626137278405416,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4406110,51348.0,1937,1,100,121.9,1.1,300.1,,40.86338,-73.929509,12.0,287.0,8.722742874329398,1.252762968495368,5.876895092364846,5.704115752446321,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4951944,151686.0,1988,1,100,118.7,0.8,220.4,2750.6,40.744872,-73.980054,6.0,72.0,7.807510042216193,2.517696472610991,6.111245585427039,5.39544407727876,7.919574348680607,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2806367,387094.0,1977,1,100,87.3,0.7,1318.3,18084.9,40.751583,-73.970383,6.0,90.0,8.29529885950246,1.9021075263969205,7.686208216121182,7.184098306763924,9.80283261492662,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4926023,68870.0,1923,1,100,110.0,1.0,330.0,5670.2,40.85397,-73.914792,5.0,24501.0,8.891236429516061,1.7227665977411035,6.123369617987921,5.799092654460526,8.642979669468314,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3116986,90273.0,1930,1,100,76.2,0.6,306.4,4142.7,,,,,9.503009985939002,1.3609765531356006,6.045005314036012,5.724891437866436,8.329103028159414,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4401394,78646.0,1911,1,100,162.4,0.4,646.3,7241.9,40.740393,-73.988947,5.0,56.0,7.700295203420117,2.4336133554004498,6.844921969810568,6.47126379226885,8.887638881890012,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2657973,53449.0,1925,1,100,73.4,,215.0,,40.749918,-73.995886,4.0,97.0,7.342131730584722,1.7404661748405046,5.749074463847908,5.3706380281276624,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2900365,113284.0,1908,1,100,100.3,0.0,637.0,1817.2,40.740649,-73.991408,5.0,58.0,7.592870287844818,2.0918640616783932,6.8537213904896515,6.456769655572163,7.505052133885248,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4370740,80500.0,1928,1,100,76.4,0.7,268.6,5259.6,40.667289,-73.961722,9.0,213.0,9.14633504200027,1.33500106673234,5.912962318953024,5.593223284089137,8.567810257212765,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2972694,67200.0,1960,1,100,61.5,0.6,213.7,3663.3,,,,,9.49046898877305,0.0,5.45660234551375,5.364573162325102,8.206119659507086,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2679444,251500.0,1963,1,100,94.7,,0.0,,40.711383,-73.98265,3.0,202.0,6.752270376141742,1.7227665977411035,7.524453287378676,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4572340,387428.0,1940,1,100,109.1,0.8,1614.3,,40.76731,-73.980141,5.0,137.0,7.951559331155252,2.2823823856765264,7.976561068067582,7.3866567051634835,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2800905,68992.0,1902,1,100,53.5,0.5,182.0,2147.5,40.786736,-73.95451,8.0,16001.0,8.468423027046809,0.09531017980432493,5.331752142634274,5.204006687076795,7.67205965385841,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4406347,78300.0,1931,1,100,87.3,0.8,304.9,,40.834386,-73.9009,3.0,149.0,8.899730794880696,1.3862943611198906,6.007583928987866,5.719983853994209,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5871963,299456.0,1960,2,100,62.8,0.5,767.2,,,,,,9.542087175590064,1.4586150226995167,7.074540096626962,6.642747523569229,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4979804,55320.0,1926,1,95,43.9,0.0,120.3,4939.4,40.821625,-73.956878,9.0,22301.0,8.649974302650056,1.3609765531356006,5.258536496536192,4.789988622980633,8.504999145315532,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4399624,96722.0,1927,1,100,71.7,0.6,289.1,,40.84994,-73.917837,5.0,21501.0,8.890135107818843,1.4816045409242156,6.058422015232863,5.666772649022301,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2653832,55800.0,1962,1,100,115.7,,411.8,5984.0,40.829554,-73.814845,10.0,160.0,9.066239028001926,1.7749523509116738,6.254981992560465,6.0205377945936895,8.696844519654313,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4414963,620552.0,1964,1,100,24.5,0.1,413.5,,40.71361,-74.008989,1.0,21.0,6.535241271013659,1.252762968495368,7.0138255427092036,6.024657514463746,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4406053,60500.0,1940,1,100,11.8,,0.0,,40.609152,-73.955434,15.0,552.0,9.344783848525674,1.252762968495368,4.191168746857641,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1422300,524937.0,1972,1,80,115.4,0.0,55.6,7505.4,40.742452,-73.986817,5.0,56.0,7.70796153183549,2.5649493574615367,8.444428931461399,4.018183201256536,8.923378040448751,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4175563,100738.0,2013,1,100,113.5,0.0,0.7,6785.0,40.750486,-73.987256,5.0,84.0,7.643003635560718,2.954910279033736,6.7303018535850425,-0.35667494393873245,8.82246957226897,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2384128,81000.0,1964,1,100,121.9,1.0,447.2,4682.8,40.769146,-73.951179,8.0,132.0,8.440528106480752,1.9740810260220096,6.472964341492144,6.103005921840889,8.451651500605518,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2664118,1142297.0,1972,1,100,126.4,0.9,4942.2,44961.7,40.758725,-73.961803,6.0,10601.0,8.325306029752582,2.186051276738094,8.948494972874773,8.505565855175258,10.713566295240641,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3527046,98607.0,2007,1,100,94.9,0.5,258.3,9187.6,40.689525,-73.987452,2.0,43.0,9.104090572133472,2.5649493574615367,6.5151570365807965,5.554121700101795,9.125610027815599,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4852069,103290.0,1917,1,100,81.8,0.3,116.7,,40.74342,-73.984017,5.0,74.0,7.719573989259581,2.8094026953624978,6.377916716034216,4.75960653929251,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4380195,98400.0,1940,1,100,70.4,,360.9,7737.8,,,,,9.44604470533525,,6.174619090205828,5.8886009116487426,8.953872688454476,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2539077,263438.0,1905,1,100,69.2,0.0,205.0,2742.4,40.766993,-73.987531,4.0,139.0,7.98139158158007,,7.35096565333256,5.3230099791384085,7.916588728403461,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4037237,128517.0,2008,1,100,83.2,0.6,271.6,4078.0,,,,,8.62317351495347,2.1972245773362196,6.330255521948153,5.604330395684541,8.3133619511344,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2945307,55395.0,1916,1,100,85.7,0.6,182.8,,40.745444,-73.98673,5.0,74.0,7.720017940432244,2.028148247292285,5.765191102784844,5.20839265902005,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3112135,192640.0,1964,1,100,85.2,0.7,703.8,7817.7,,,,,9.460009002229748,1.547562508716013,6.905953657035509,6.5564942248874845,8.96414567263122,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4413400,54976.0,1924,1,100,75.9,0.4,203.0,1797.6,40.776367,-73.978405,7.0,157.0,8.026170194946426,1.4816045409242156,5.640487624283887,5.313205979041787,7.4942077208711195,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4408029,111750.0,1952,1,100,65.5,0.6,327.2,4721.7,,,,,9.47677327138879,1.2809338454620642,6.149109116189496,5.790571604728592,8.459924183225665,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
